Iteration,Settlements,Population,AveResources,MaxResources,MaxLoad,PeerTransfer,SubTransfer,Egalitarianism
1066,7,2667,0.0851962960129498,0.7894427746585961,354.8171882910213,0.6135633718743999,0.7633568954645462,1.2932042525346923
1067,7,2674,0.07980357280096906,0.7763995961557614,355.3171882910213,0.6128428589228151,0.7633490885448253,1.2924768519142205
1068,7,2676,0.07686932759252087,0.774412965261146,355.8171882910213,0.6116009789146686,0.7659231750321863,1.2893402021516205
1069,7,2673,0.07148399169553066,0.719540851386797,356.3171882910213,0.6079476911120085,0.76431706744468,1.2866590136027602
1070,7,2672,0.06569141561913165,0.7785985689664501,356.8171882910213,0.6080963432890174,0.7632481284473782,1.2857589892869479
1071,7,2679,0.06051492703026305,0.7156562318371147,357.3171882910213,0.6079289954685676,0.7643543266790566,1.284280979135985
1072,7,2681,0.05727087198239661,0.7725266308144885,357.8171882910213,0.6040877596097429,0.7619869781400878,1.284812238627305
1073,6,2676,0.061956567088858716,0.7866890497599036,358.3171882910213,0.7046924842783079,0.721639944611948,1.286212448435008
1074,6,2678,0.05686050332519355,0.7617786158014035,358.8171882910213,0.7054563294662125,0.720239332554404,1.2867685705432972
1075,6,2679,0.05288512160431205,0.7368735273269948,359.3171882910213,0.7044627454415141,0.7210169304485442,1.287734104378487
1076,6,2675,0.05102122355367624,0.6754281688807169,359.8171882910213,0.7038041614854419,0.721159478778703,1.2874164786820135
1077,6,2670,0.04882566486138019,0.7006550684580073,360.3171882910213,0.7043197774003539,0.7214821586509982,1.2880042360268653
1078,6,2673,0.0466166504259474,0.6991318268315455,360.8171882910213,0.7031493230023719,0.7221872473908327,1.2874664887437817
1079,6,2682,0.04353849150498823,0.6938594040625423,360.84010446634517,0.7029086577474399,0.7220544046517309,1.2876623724125038
1080,6,2688,0.04084516451474098,0.7285394739689836,361.34010446634517,0.7032317089265633,0.722708466659499,1.2882126152772762
1081,6,2687,0.037208788306229326,0.7523382671391592,361.84010446634517,0.703020873284526,0.7240923774004782,1.288641647176204
1082,6,2681,0.03601609415017458,0.7263031551323249,362.34010446634517,0.7016816533971011,0.7245426244456504,1.2882175905781748
1083,6,2682,0.033968838351917933,0.7538703389426487,362.84010446634517,0.7024704884496549,0.7255087548424227,1.2884004947651562
1084,6,2673,0.03098676026261607,0.6511468326271868,363.34010446634517,0.7029697597321447,0.7245646657187179,1.2916053029142907
1085,6,2668,0.028089242987147836,0.6298442952586669,363.84010446634517,0.694893648881513,0.7193397471994816,1.2913553277472938
1086,6,2664,0.027794974051880805,0.6832574368027153,364.34010446634517,0.6961629219686385,0.7187443684640992,1.2941068521589831
1087,6,2670,0.025640498551556118,0.6298572415834531,364.84010446634517,0.6959508136119369,0.719093913271764,1.295457658206592
1088,6,2667,0.023641990325237422,0.6972063063529403,365.34010446634517,0.6966384763985093,0.7174923564164732,1.2978286562899242
1089,6,2672,0.020188239241894283,0.68141453391138,365.84010446634517,0.6965482718329948,0.7183165235746715,1.2996590906994978
1090,6,2665,0.01772376968720818,0.6612469671192219,366.34010446634517,0.6966548900224798,0.7185803403939882,1.302770152058425
1091,6,2656,0.015984068222786835,0.5920658483666978,366.84010446634517,0.6967637026252556,0.7177471061747992,1.3051607830194671
1092,6,2656,0.01415606228947227,0.6107590738610412,367.34010446634517,0.6965983409533075,0.7181827362357288,1.3065920854941322
1093,6,2657,0.013240468505539197,0.6600225709662756,367.84010446634517,0.6959696869492907,0.7172542066266221,1.3076559741907956
1094,6,2659,0.010521144907828102,0.6415482602538861,368.34010446634517,0.7084871066234039,0.7169484091311977,1.3095137020146634
1095,6,2662,0.008886738764193165,0.6788689413492003,368.84010446634517,0.7094484904049897,0.7169216043567851,1.312622333306365
1096,6,2652,0.00794418622775531,0.6447194304651611,369.34010446634517,0.7097285753817629,0.7163280046715795,1.3135173098736348
1097,6,2641,0.005845706499875165,0.46069149599066433,369.84010446634517,0.7074693993061133,0.7197212051791361,1.3166794326179379
1098,6,2640,0.0051797272114014045,0.4519171177226289,370.34010446634517,0.7076866630746229,0.7199915607634995,1.318733758319334
1099,6,2625,0.005735670405970825,0.5035673452258684,370.84010446634517,0.7085424798461526,0.7192738040056628,1.3234265884879834
1100,6,2635,0.004784131455488505,0.5106781914740897,370.96370993057116,0.7088401716055069,0.7196197868471041,1.323998165031519
1101,6,2630,0.004553279584610173,0.5072912965465791,371.46370993057116,0.7057594276406235,0.7249394923084224,1.3257536428653394
1102,6,2627,0.0032157578041080003,0.48215197304500557,371.96370993057116,0.7051440702763664,0.725375516181001,1.3279016330729256
1103,6,2623,0.0017387662572427175,0.520824155426039,372.46370993057116,0.7054459106880667,0.7248062095368422,1.332541561151225
1104,6,2618,0.0010173765936840682,0.4406378884025415,372.96370993057116,0.7054576380837569,0.7252487355138046,1.3344557334459977
1105,6,2622,0.00029148362514455547,0.37552501843730596,373.46370993057116,0.7059828150870926,0.7249839037667459,1.3385572855230203
1106,6,2617,0,0,373.96370993057116,0.7063004173678095,0.7242322036874668,1.3410443131923486
1107,6,2615,0,0,374.46370993057116,0.7060329449079593,0.7235320036602609,1.3450679584118737
1108,6,2608,0,0,374.96370993057116,0.7062984524819979,0.723022351381759,1.3486318476064767
1109,6,2616,0,0,375.46370993057116,0.7066148119079907,0.7234811779822911,1.3509630844156033
1110,6,2605,0,0,375.96370993057116,0.7049767494153487,0.7230715213973217,1.3552817985320686
1111,6,2597,0,0,376.46370993057116,0.7047999518080695,0.7218274945802338,1.3598608258395959
1112,6,2592,0,0,376.96370993057116,0.7045860902765143,0.7225409217666106,1.3642101496744126
1113,6,2590,0,0,377.46370993057116,0.7055266242780349,0.721697644903815,1.368250944267183
1114,6,2579,0,0,377.96370993057116,0.7061067256881651,0.7218498887350905,1.3734504432588732
1115,6,2570,0,0,378.46370993057116,0.7059916529078939,0.7210689511266685,1.3764711846181181
1116,6,2579,0,0,378.96370993057116,0.7060570855187002,0.7214123103377954,1.377973301912174
1117,6,2558,0,0,379.46370993057116,0.706310362504814,0.7217913509838828,1.381891022776907
1118,6,2556,0,0,379.96370993057116,0.7070295001278719,0.7218078554524388,1.3855063071145775
1119,6,2556,0,0,380.46370993057116,0.7060690471446137,0.723557583853884,1.390692200057214
1120,6,2556,0,0,380.96370993057116,0.7067935516385028,0.7241538892862578,1.3954320794578832
1121,6,2552,0,0,381.46370993057116,0.7061640229639057,0.7246009324177157,1.4006086193752116
1122,6,2536,0,0,381.96370993057116,0.706565159125441,0.7261210871128866,1.4071481504825771
1123,6,2536,0,0,356.10817751151444,0.7065153431475607,0.7254301878512123,1.4138481172182895
1124,6,2520,0,0,356.60817751151444,0.7052409085657511,0.7244943992823427,1.4184114757671946
1125,6,2514,0,0,357.10817751151444,0.7060454377292689,0.724029147995398,1.4240753918581903
1126,6,2509,0,0,357.60817751151444,0.7096571159277038,0.758944450076758,1.430039303095471
1127,6,2500,0,0,358.10817751151444,0.7092997345836234,0.7607300631288477,1.4337528391246686
1128,6,2501,0,0,358.60817751151444,0.7088783025828861,0.7611725689376807,1.4382703275421171
1129,6,2499,0,0,359.10817751151444,0.7100804841554891,0.7605228395891306,1.4440285286773857
1130,6,2507,0.04107122155946338,0.2172767510490867,359.10817751151444,0.7116915940850893,0.7613844850090686,1.4409432409458907
1131,6,2520,0.06751118385711499,0.36762147628369835,359.5499458257695,0.7118028881127699,0.7609025033285285,1.436663060290411
1132,6,2532,0.08442161875864818,0.4561224041372621,360.0499458257695,0.710677882226114,0.7589169360550376,1.4279485943391121
1133,6,2545,0.09317227607034621,0.5231055111077403,360.5499458257695,0.7115404477273851,0.7588290290149257,1.4221153614683946
1134,6,2552,0.10014516268113947,0.5906532007451079,361.0499458257695,0.7108990507758798,0.7584040946313179,1.4156527811733088
1135,6,2553,0.10327657618931722,0.6384003722616731,361.5499458257695,0.7117290492132123,0.7578624120608365,1.4067220433493617
1136,6,2559,0.10330048786336478,0.6080754695091795,362.0499458257695,0.711499720365751,0.7569047684500738,1.401420876428985
1137,6,2562,0.1025044615155365,0.63242294753449,362.5499458257695,0.7460442277706392,0.7627890868717468,1.397194924297308
1138,6,2575,0.0994127181263391,0.6671779362736587,363.0499458257695,0.7455555059923253,0.7616338714566148,1.3884247319107021
1139,6,2581,0.09676725218123387,0.6644391066937563,363.5499458257695,0.7452466446948834,0.7610275569892843,1.376227665768872
1140,6,2579,0.09178599955046902,0.6758671670925347,364.0499458257695,0.7451269295622441,0.7611445022129786,1.3704109833487665
1141,6,2593,0.08828933087810174,0.6108054862806396,364.5499458257695,0.7449221219703311,0.7615887831688791,1.3630208694659123
1142,6,2585,0.08496922309911602,0.6195166263570945,365.0499458257695,0.744977291041689,0.7629969890263437,1.3573866211649104
1143,6,2589,0.08298081895855881,0.6360685394295055,365.5499458257695,0.7435082820421033,0.7631086128498645,1.3508855888580036
1144,6,2605,0.07863099433440014,0.6231743907862827,366.0499458257695,0.7430473419292323,0.7631286261000158,1.3445058161229124
1145,6,2605,0.07539050159334809,0.6369404804599695,366.5499458257695,0.7428247473568952,0.7632917957081768,1.3429021268782049
1146,6,2597,0.07158093872988254,0.6763096736759844,367.0499458257695,0.7436824854297703,0.7638251038698153,1.3404304924833204
1147,6,2606,0.06687979128798587,0.5933148553386968,367.5499458257695,0.7452522886662373,0.7643551587767643,1.3358333022511633
1148,6,2598,0.06441248114629466,0.5752581198380529,368.0499458257695,0.7459870623390792,0.7643996101000892,1.330522859611662
1149,6,2602,0.059400015880202994,0.5949070782416659,368.5499458257695,0.7458551183977579,0.7645630432010352,1.3249194098486141
1150,6,2593,0.05796608878880081,0.6198097974511942,369.0499458257695,0.7457634286737379,0.7652338238445342,1.323125914361818
1151,6,2608,0.05445523258719129,0.619308944714015,369.5499458257695,0.7458167289746312,0.765115455528778,1.320289381715956
1152,6,2622,0.052210638300093044,0.6339825492719731,370.0499458257695,0.7460383712768953,0.7647224876521498,1.3171136768413996
1153,6,2618,0.05005793815735054,0.5597821588055181,370.5499458257695,0.7465864322397024,0.7659823482278577,1.312009873208008
1154,6,2619,0.048037827411885226,0.5577586940545944,371.0499458257695,0.7467382930273092,0.7661179051179173,1.308530969602642
1155,6,2616,0.04628934166167061,0.5971455323421764,371.5499458257695,0.7456248727819683,0.7661041237273896,1.3066880103989729
1156,6,2617,0.04335898202243227,0.569463182729588,372.0499458257695,0.7450423066886294,0.7657608849366629,1.305767295364613
1157,6,2628,0.04126811473021622,0.6053947017554312,372.5499458257695,0.7444452765899636,0.7658701478484752,1.3032084336136727
1158,6,2635,0.03897689105380867,0.5521586430805465,373.0499458257695,0.7444950727418957,0.7656328136219369,1.2999461976033813
1159,6,2630,0.03662951537566519,0.5994301669410695,373.5499458257695,0.7433412578604625,0.7652803245985966,1.2993829525312737
1160,6,2634,0.03488583902381591,0.574998412432141,374.0499458257695,0.7428402683279612,0.7634803382839325,1.2969761015851442
1161,6,2637,0.03266484215302811,0.5482554422299213,374.5499458257695,0.7414524309296732,0.7626522786292808,1.2955512883763336
1162,6,2628,0.030603822631240517,0.5588910293570757,375.0499458257695,0.7418258506478556,0.7630456913481557,1.2959323198894401
1163,6,2627,0.028938882568215873,0.515955186532089,375.5499458257695,0.7430349443408825,0.7637868233336204,1.2938410454712614
1164,6,2636,0.02638600766503087,0.5321400304469692,376.0499458257695,0.7439288102046703,0.7627416435500084,1.2919081171697686
1165,6,2631,0.024810773259231745,0.5222214269745602,376.5499458257695,0.7426401513202876,0.7620145867182005,1.2936540720905114
1166,6,2646,0.024218807738980535,0.5664849544388709,377.0499458257695,0.7415459403628265,0.7626896883550286,1.2925037524606433
1167,6,2645,0.022455042415965923,0.5914962121429544,377.5499458257695,0.7424428540699887,0.7625370244171816,1.2930288067509352
1168,6,2653,0.020268167074618846,0.5162341958019308,378.0499458257695,0.7416858328982002,0.7612394445293144,1.2918588743925068
1169,6,2648,0.019320043327435255,0.5323496209142871,378.5499458257695,0.741731074782527,0.7623865996044152,1.2916182803260585
1170,6,2643,0.01785091544015965,0.541528906269546,379.0499458257695,0.7418399813650027,0.7613433551878819,1.292687943983594
1171,6,2635,0.015740935249491404,0.5507490809536066,379.5499458257695,0.7420371563317398,0.7607894532630551,1.294172126971273
1172,6,2635,0.01527202628157589,0.5042704421818933,380.0499458257695,0.7397890022892964,0.7619872874845841,1.2946463736223335
1173,6,2630,0.013603057296335227,0.4950556673244715,380.5499458257695,0.7390010970451364,0.7619342458692855,1.296340619320897
1174,6,2625,0.012448387817343953,0.4720609208458916,381.0499458257695,0.7398655364081957,0.7626629897918374,1.2970976660573925
1175,6,2636,0.011056419331483804,0.5042701968599749,381.5499458257695,0.7400005035050391,0.7619153233593913,1.2981168182041043
1176,6,2620,0.009435989726754496,0.4811366845558768,382.0499458257695,0.7394193846524079,0.7614714835588177,1.3005548349406975
1177,6,2621,0.008105997617909795,0.46431412305319825,382.5499458257695,0.7390332645208031,0.7627038238139562,1.3035169809916385
1178,6,2620,0.007965902404505695,0.4439544828046109,383.0499458257695,0.7375890798266704,0.7632171072736739,1.3041289485445458
1179,6,2619,0.006592830875879121,0.4769092472635633,383.5499458257695,0.7365676124260293,0.7639084953818891,1.3047046503805093
1180,6,2618,0.004639416820254399,0.4677215329442591,384.0499458257695,0.7368253474843666,0.7641641641046187,1.3057873600524845
1181,6,2622,0.004246024870744982,0.43041190074939484,384.5499458257695,0.7370691737409115,0.7627430603107919,1.304783970146234
1182,6,2616,0.0027252688037192906,0.47686769729882467,385.0499458257695,0.7362363675585796,0.764696763318171,1.3068602675119847
1183,6,2620,0.001851620983231551,0.45527736959580006,385.5499458257695,0.7362483564540612,0.7636559293217843,1.3107502398675164
1184,6,2616,0.0010920800655350668,0.5231408152884578,386.0499458257695,0.735535395045901,0.7639313399235595,1.312515560559645
1185,6,2610,0.0005330572696463477,0.4239935391227176,386.5499458257695,0.7347418063346375,0.7647893381518177,1.3157936857167651
1186,6,2617,0.0003122288041606021,0.30480665551810504,387.0499458257695,0.7337513160183948,0.7645145325305606,1.318338435064592
1187,6,2605,0.0000625764355198667,0.311255190275817,387.5499458257695,0.7338851814103763,0.7642498842016411,1.3224078269913255
1188,6,2598,0,0,388.0499458257695,0.7331705636156681,0.7644476386327282,1.3261730227307618
1189,6,2599,0,0,388.5499458257695,0.7327392671951625,0.7640812126382944,1.330401238714149
1190,6,2596,0,0,389.0499458257695,0.7331246264387571,0.7641013078348583,1.3321418704068135
1191,6,2592,0,0,389.5499458257695,0.7335062664615083,0.7636962032890965,1.3353824661469205
1192,6,2578,0,0,390.0499458257695,0.7090003545527056,0.7635794134917667,1.339269701718658
1193,6,2572,0,0,390.5499458257695,0.7095905973367834,0.7638765007382226,1.345702303094918
1194,6,2564,0,0,391.0499458257695,0.7095181253145055,0.7633068675303188,1.3502656051780955
1195,6,2546,0,0,391.5499458257695,0.7097793701315188,0.7631100792430798,1.3531399101407902
1196,6,2537,0,0,392.0499458257695,0.7103932131227461,0.7652741149739036,1.3576015833239163
1197,6,2524,0,0,392.5499458257695,0.7096119744045956,0.7651339985214816,1.3616047125734383
1198,6,2507,0,0,393.0499458257695,0.7084538069930373,0.7654281246301315,1.3671119573193304
1199,6,2498,0,0,393.5499458257695,0.7097372585279763,0.7655173929923852,1.3709195397247942
1200,6,2492,0.02479322950775775,0.17859176431678908,393.5499458257695,0.7099323099832379,0.7652298635264304,1.3721917711044185
1201,6,2487,0.038881059053584334,0.3095299289276665,393.5499458257695,0.7107524215042957,0.7647612166349816,1.3706404398153549
1202,6,2508,0.04690070498925528,0.3815005644811443,393.5499458257695,0.7096157367963682,0.7659827632200703,1.3632712785309677
1203,6,2504,0.04845288865366382,0.41443355205469473,394.4067107348691,0.7097878791196287,0.7655161119317938,1.3606748414365086
1204,6,2506,0.05047432145545842,0.4266504129439147,394.9067107348691,0.7093438166277274,0.7663560552058448,1.3551408236160458
1205,6,2512,0.05203917407036366,0.4687070907141908,395.4067107348691,0.7090798591226412,0.7660770257725588,1.3518644262508577
1206,6,2519,0.05063858461505857,0.4875583942428809,395.9067107348691,0.7095217204850436,0.7673366162423775,1.3456824710063682
1207,6,2520,0.05064549927260128,0.4537406791789913,396.4067107348691,0.7097387972780663,0.7677949174174904,1.3420540477146836
1208,6,2518,0.04942155036329291,0.4749162071009546,396.9067107348691,0.7099618206920949,0.7651823071921906,1.3366476799398033
1209,6,2524,0.047445413726008336,0.4443260158021419,397.4067107348691,0.7094750824419768,0.7657174642905091,1.3311219733633004
1210,6,2526,0.045947052624888775,0.4760578366633931,397.9067107348691,0.708391995688923,0.7656584739102775,1.3273718546824436
1211,6,2534,0.043908108171912874,0.45904712461179287,398.4067107348691,0.7094474494485773,0.765551795193172,1.3231098605322624
1212,6,2532,0.04158691863486113,0.49070316167875505,398.9067107348691,0.7102521741073481,0.766723039246541,1.3182615917228637
1213,6,2527,0.03936940216404316,0.4922073417328078,399.4067107348691,0.7115635658807319,0.7659731670444873,1.3139716116888904
1214,6,2545,0.03867303552795893,0.4342852256504304,399.9067107348691,0.713518656615757,0.7654132275565814,1.3093861394772464
1215,6,2546,0.037337301091308346,0.46928728107038575,400.4067107348691,0.7129613935724374,0.7651007391651529,1.3052810481728232
1216,6,2552,0.035019164014016495,0.45782054954420115,400.9067107348691,0.7130299730417567,0.7645828878039934,1.3016144668206857
1217,6,2555,0.03266228106895092,0.4394792169898046,401.4067107348691,0.7124496217553107,0.765315143893618,1.29913750069127
1218,6,2566,0.031389115746154696,0.4137755550673047,401.9067107348691,0.7135855210249589,0.7649019819645221,1.2948789097951023
1219,6,2584,0.029728550660399006,0.4551902770887697,402.4067107348691,0.7132867944459558,0.7636139266191556,1.2924358571241055
1220,6,2597,0.026826947127677258,0.4468480964501763,402.9067107348691,0.7132769253360781,0.7637200378220753,1.2902854525151566
1221,6,2597,0.02529695963838006,0.44511509380641934,403.4067107348691,0.712749604805408,0.7650330074688618,1.288965459695613
1222,6,2587,0.024964661155021262,0.46849218052946995,403.9067107348691,0.7128882457731273,0.7649268834311275,1.2882814717246784
1223,6,2595,0.023679344371688713,0.500743484843749,404.4067107348691,0.7128404962825083,0.763575659321683,1.2850835712917783
1224,6,2597,0.022066189734384987,0.5276599769789888,404.9067107348691,0.7123660726484132,0.7642166053774178,1.2845018022304415
1225,6,2604,0.02133498245338682,0.3918236485728423,405.4067107348691,0.7119667866346759,0.763607913899569,1.2823245919398847
1226,6,2601,0.01984416577469216,0.3959057687198888,405.9067107348691,0.7122884589165261,0.7642244107548547,1.281330732822586
1227,6,2600,0.018867231743470502,0.40988932018537083,406.4067107348691,0.7134297637271242,0.7628166518331568,1.2814065935588244
1228,6,2585,0.018394506217813168,0.4231751329338441,406.9067107348691,0.713747414185188,0.7619349300976367,1.2824405152501808
1229,6,2587,0.01794261548968539,0.4036066598833976,407.4067107348691,0.7137493947020118,0.7637651028201415,1.281680592449433
1230,6,2585,0.016589945234441014,0.4117399022876663,407.9067107348691,0.7132688092322526,0.764077472184173,1.2817434804788483
1231,6,2590,0.015493757988943176,0.4321857377880036,408.4067107348691,0.714350073067547,0.7638812651310692,1.2808088877493935
1232,6,2579,0.01508215650071174,0.4201013705829182,408.9067107348691,0.7153457809874958,0.7640992235127003,1.2810486817010893
1233,6,2574,0.013854981362522537,0.38955127552493424,409.4067107348691,0.7142237144765957,0.7631750746345163,1.2826251231140406
1234,6,2572,0.012815816371951358,0.3626951760848988,409.9067107348691,0.7165288697149007,0.7616607301506932,1.280690374299749
1235,6,2559,0.011683561177991577,0.37955199274635676,410.4067107348691,0.7171584614127341,0.7614420411241993,1.2839656970198008
1236,6,2555,0.011242342516182538,0.3960789971319308,410.9067107348691,0.7171398466690228,0.7615133664779011,1.2865303235425314
1237,6,2551,0.010548147732879628,0.3791879015148483,411.4067107348691,0.7151623305904908,0.7632247095894255,1.2866067110820636
1238,6,2544,0.00966384554646259,0.3726074685802624,411.9067107348691,0.7143364776964121,0.7619373474301022,1.2888051801272669
1239,6,2538,0.010152400930682924,0.3562470071260828,412.4067107348691,0.7131730042661716,0.7609892372727619,1.2903608467965386
1240,6,2539,0.008913485884225698,0.40761708559487597,412.9067107348691,0.7136856233187587,0.7602675483457207,1.2918267377698909
1241,6,2543,0.00869157340154865,0.41714446677903894,413.4067107348691,0.7135552778068677,0.7597352831143459,1.2934645138931304
1242,6,2544,0.008144522879784157,0.4515281132816554,413.9067107348691,0.714989213919063,0.760760097128283,1.2942074860952038
1243,6,2538,0.007262925192723532,0.38468922881683737,414.4067107348691,0.7148464272903947,0.7613628881480814,1.2971731746810624
1244,6,2530,0.0064285813522753435,0.4359191884435702,414.9067107348691,0.7150019683032974,0.7611571814616899,1.2996085962733768
1245,6,2528,0.006138078660452149,0.4470869161923867,415.4067107348691,0.7149932284002188,0.7603985684272793,1.2980314881177393
1246,6,2519,0.004991049435295999,0.3454899134622647,415.9067107348691,0.7134113433924295,0.7612965299197182,1.3019425371408146
1247,6,2506,0.004440357032002642,0.33402217960079983,416.4067107348691,0.7133800360666115,0.7602443496619576,1.307286788368335
1248,6,2511,0.004438685246409743,0.35297385191407277,416.9067107348691,0.7134292248990745,0.7604206931359561,1.3096515776090702
1249,6,2500,0.003664124130265992,0.29822929762541717,417.4067107348691,0.7131174949248944,0.7603978588480255,1.3136163455593497
1250,6,2493,0.003505543084628374,0.31335084035769906,417.9067107348691,0.7134318461936037,0.75949478973791,1.3155793299832244
1251,6,2497,0.017663711920072975,0.30989519625375783,417.9067107348691,0.7129377353175999,0.7582043649062461,1.3151166554849782
1252,6,2507,0.02440155978438409,0.3090659015902645,417.9067107348691,0.7112231986103078,0.7578715167668403,1.3134876859508933
1253,6,2515,0.02792269069535379,0.3672049784505912,418.3615635577378,0.710434888808988,0.7575822916611806,1.3101104329659268
1254,6,2515,0.02901693393974389,0.36647356558244193,418.8615635577378,0.7118233600466558,0.7601334266995692,1.3066858912132662
1255,6,2518,0.030200491863283524,0.4029228836794103,419.3615635577378,0.7118418614408463,0.7594553542476835,1.3058575660476055
1256,6,2524,0.028631266265106967,0.38647084652548724,419.8615635577378,0.7109359422851139,0.7593921448213035,1.3018592213478073
1257,6,2537,0.027588339958122186,0.37921780799610144,420.3615635577378,0.710534731621121,0.7591350104595906,1.296978412293039
1258,6,2534,0.02571621406757521,0.38941317743738585,420.8615635577378,0.7116600460226762,0.7596696523950869,1.2952682159876987
1259,6,2542,0.025254915397277852,0.4021034609789801,421.3615635577378,0.7123029099943885,0.7597239901072964,1.291955895479771
1260,6,2550,0.024317053856884346,0.34605602454843615,421.8615635577378,0.7141023841778761,0.7592779365362757,1.288726740105349
1261,6,2559,0.022777506234246205,0.3694915971874953,422.3615635577378,0.7136470893451051,0.7590856247819352,1.2852835575002675
1262,6,2556,0.022569563698511208,0.36326820310153257,422.8615635577378,0.7141689276317961,0.7586825684560633,1.283684685614648
1263,6,2556,0.021954228451579082,0.3728257497865709,423.3615635577378,0.7139451619047218,0.7584330692571362,1.2813872341099124
1264,6,2558,0.020323218190777145,0.3522356790783986,423.8615635577378,0.7136014916493324,0.7583385881459505,1.2787894606797123
1265,6,2545,0.019218202148590127,0.3649497307247924,424.3615635577378,0.7150712414416791,0.7607753342383572,1.2764465429240066
1266,6,2563,0.01761088942820931,0.3592630434863449,424.8615635577378,0.7156236591266011,0.7598571676522797,1.2729260883903324
1267,6,2567,0.01780905627148925,0.3740936539924758,425.3615635577378,0.714518731541944,0.760472277405731,1.2696191165473536
1268,6,2573,0.015658425687671198,0.3963183276779711,425.8615635577378,0.7144987814663654,0.7613050836272753,1.267603435915694
1269,6,2580,0.015233163461109395,0.3696986094243448,426.3615635577378,0.7138797161372564,0.7614229195178356,1.2654698346423476
1270,6,2584,0.013365817945753198,0.40359662957869913,426.8615635577378,0.7143247462559569,0.7613707817911953,1.2624598105449136
1271,6,2583,0.013212016182562724,0.3423976932202092,427.3615635577378,0.7142643567121114,0.7612494002409974,1.2622572859848094
1272,6,2580,0.012686354206380054,0.3708758853325411,427.8615635577378,0.7150762749066527,0.7614587137906984,1.261008590066628
1273,6,2582,0.011199692559116953,0.33778629433770885,428.3615635577378,0.7155680128753877,0.7616628930189858,1.2613940913931707
1274,6,2586,0.011474486358302768,0.3559463564531039,428.8615635577378,0.7158582363951088,0.7618148389653703,1.260132432078243
1275,6,2591,0.010993436540301618,0.3814376824878765,429.3615635577378,0.7166075106116806,0.7611363361567771,1.2603337907643526
1276,6,2598,0.010499438804305684,0.31708225017124725,429.8615635577378,0.7166373156210356,0.7611251256679875,1.259728619512272
1277,6,2600,0.009865431158334832,0.313443268989141,430.3615635577378,0.7172182900938785,0.760300334924542,1.2595204820402524
1278,6,2600,0.009600421211394717,0.29644866935658376,430.8615635577378,0.7174876203399685,0.7617926111140926,1.2592167880877885
1279,6,2610,0.008719201160383333,0.32760282650503825,431.3615635577378,0.7168195791547279,0.7626192375125269,1.2588138786463767
1280,6,2602,0.008305952882772643,0.3345727729939209,431.8615635577378,0.7149131520224264,0.7628546483647854,1.2612419022901171
1281,6,2592,0.007572070037820854,0.37560506362886914,432.3615635577378,0.7140058002990265,0.764388559483212,1.2629410023573182
1282,6,2597,0.0070227911342270605,0.2903182991812571,432.8615635577378,0.7144717600732724,0.7647851917849372,1.2632713444675279
1283,6,2602,0.0068260177183422826,0.3106054885641381,433.3615635577378,0.7133370055529683,0.7643049352009625,1.2638917193722872
1284,6,2593,0.005923348076841869,0.3039695129595042,433.8615635577378,0.712046625782286,0.7633772936575319,1.2656616338907594
1285,6,2598,0.005696440934532475,0.28434524254510213,434.3615635577378,0.7128441286378414,0.7629519756318448,1.2671940891116347
1286,6,2584,0.00547482242936884,0.31840104350857296,434.8615635577378,0.7129046880912454,0.7627865562158469,1.269614236971483
1287,6,2593,0.0049020894269447115,0.27802547367878605,435.3615635577378,0.7147259323523171,0.7597418757214455,1.2704662872762906
1288,6,2582,0.004323832633274058,0.30913461081237736,435.8615635577378,0.7147430768766495,0.760265015850047,1.2713172043819285
1289,6,2573,0.004326634811736361,0.2760590538397045,436.3615635577378,0.7150424760138477,0.7598418372044394,1.2749350797501096
1290,6,2567,0.0039616623499785465,0.2364392580036023,436.8615635577378,0.7132140312169168,0.7596402510038335,1.278340954698576
1291,6,2544,0.0032706374826953015,0.23817613299702128,437.3615635577378,0.7149709262332511,0.7619227287108618,1.2820107980967672
1292,6,2537,0.0036626814969724416,0.24915142987600064,437.8615635577378,0.7149156829815096,0.7620472647037181,1.284027295234805
1293,6,2534,0.0029894517099304154,0.2845484788706909,438.3615635577378,0.7156117331919344,0.7622146448798005,1.2864529533802702
1294,6,2536,0.0025764793202050803,0.26572432065421275,438.8615635577378,0.7143193291761557,0.7622691388343301,1.2896632958824081
1295,6,2536,0.002176089053036113,0.22838641114781283,439.3615635577378,0.7135763798315037,0.7621473789735648,1.2926727176630584
1296,6,2535,0.0020493376739221937,0.2419126597518257,439.8615635577378,0.7120648385345731,0.7613066779901084,1.2971641053746794
1297,6,2546,0.001793633393660903,0.28500768322215225,440.3615635577378,0.7123511193892305,0.7607565996878886,1.2974511043297854
1298,6,2535,0.0013724205918113892,0.31581225736132035,440.8615635577378,0.7111127907511342,0.763794045298153,1.3003717675251558
1299,6,2532,0.0009939072717125928,0.21886848062798547,441.3615635577378,0.710081211060296,0.763832871716137,1.3047084393392978
1300,6,2531,0.0009930015670203583,0.2735125310953734,441.8615635577378,0.712257573355885,0.7636048419599203,1.3076520765697723
1301,6,2533,0.0006856165320705634,0.3246008951813148,442.3615635577378,0.7140005524545368,0.761557276630394,1.3110616773925678
1302,6,2531,0.0006793719876798184,0.2715528077022573,442.8615635577378,0.7157230721590979,0.7613165974452271,1.31417918076542
1303,6,2527,0.0006343043587205168,0.28456864412633187,443.3615635577378,0.7149561170376965,0.7643265208357372,1.318594486494528
